,topic_01,topic_02,topic_03,scenario_r2,evidence_r2
4726,195,024,034,0.022984916531046062,0.05518144547228865
4727,159,129,094,0.008760717487246161,0.003791290763536126
4728,079,129,052,0.01696214787781869,0.014228169349743358
4729,148,116,174,0.004356277809478004,0.03431531508884389
4730,106,073,078,0.014241363742732327,0.013188410735587852
4731,080,087,066,0.0010231760457740657,0.00723767083669502
4732,101,013,044,0.01667265256209327,0.0906118314948543
4733,183,122,079,0.000712759125484963,0.0016194931163409088
4734,106,156,027,0.0007943638761352956,0.005707703464618241
4735,008,138,178,0.00582947831451508,0.01617834331371737
4736,088,092,063,0.009116577832630646,0.0359636902086371
4737,115,061,040,0.024065063633806894,0.009039228655881693
4738,090,082,189,0.00757324018096428,0.01151552301284453
4739,165,178,080,0.002036398163579256,0.0004240875644396791
4740,074,178,158,0.007618153439597042,0.003128036004402257
4741,081,026,192,0.0005711589960721852,0.00465183774452671
4742,192,193,188,0.004199589358767408,0.021687975571326734
4743,155,024,164,0.047719399383980066,0.06267527062057932
4744,035,034,013,0.014987732703784618,0.04612351101599432
4745,067,127,188,0.004771910941578139,0.04000948953902206
4746,118,008,165,0.004960533469610562,0.050923493888391236
4747,055,152,191,0.007304429836338611,0.04360817405660378
4748,090,029,118,0.012342929264685387,0.009397016878450515
4749,046,117,039,0.00642133427608127,0.015192533274926312
4750,175,130,114,0.0035514836428190977,0.017345697737012444
4751,008,042,091,0.005325748772571193,0.01181809007566359
4752,192,090,152,0.0017956088999897535,0.014219859369481225
4753,138,109,073,0.005126299552414726,0.023225140708278302
4754,007,058,137,0.00046933244019642384,0.012645277281252643
4755,036,080,089,0.00027976602555790375,0.0049951584167428065
4756,106,153,118,0.0011236855983272065,0.008332705911177296
4757,144,131,104,0.004888299023934839,0.01645743467349481
4758,129,082,090,0.014381969011923346,0.012974952332652445
4759,105,124,117,0.012501168727811374,0.012438928678696004
4760,130,072,148,0.003556367138040195,0.06943897341735217
4761,170,099,003,0.0029476008622200123,0.01720109766324962
4762,125,167,012,0.00022130268492337457,0.00033359319197001636
4763,043,092,160,0.003741556127328294,0.03758336434817322
4764,116,077,046,0.004440413519867126,0.03641579624668223
4765,188,089,136,0.001455512047392804,0.04817001859992265
4766,189,101,174,0.02417897617315301,0.10280748781393156
4767,013,119,164,0.005705077813357495,0.033991479972839245
4768,066,056,058,0.011862967087664544,0.0002742962813383487
4769,124,029,191,0.01682871572403355,0.016624112342743858
4770,090,164,042,0.015827271358362927,0.06749674207849099
4771,098,056,171,0.011995357045099908,0.01733742267279348
4772,121,004,182,0.0018964156413816546,0.021154920923473597
4773,110,193,183,0.00575322879949125,0.036747963166339215
4774,078,054,044,0.012443436564639088,0.0015405876639769112
4775,046,196,026,0.0034182084977038008,0.0120199882006512
4776,133,192,148,0.007890868051192101,0.014532714231510147
4777,087,058,060,0.0011463423329273192,0.005762812747765134
4778,076,031,035,0.006720955576106635,0.0018738967588500799
4779,045,189,155,0.006943396197705565,0.00975491859995603
4780,108,043,037,0.0007841572891201798,0.05569359199561097
4781,136,053,041,0.01898395239825701,0.08432058850618629
4782,057,025,058,0.022545215323072743,0.02180363418717024
4783,183,016,168,0.0011663550054168415,0.0012083533789797318
4784,195,034,156,0.027743064860141997,0.04515857653830757
4785,082,060,096,0.009843149444772936,0.01990678910850785
4786,150,133,187,0.01841250058805355,0.024158675040530042
4787,155,056,119,0.03783729120373891,0.005617984069712034
4788,023,012,181,0.006595426045063468,0.06535692797612391
4789,050,195,092,0.02003245230077766,0.011255345357851776
4790,006,051,050,0.008169878020995558,0.00852547895169431
4791,081,116,165,0.0037669344650484993,0.03720190009520452
4792,038,123,117,0.02327180156798525,0.017067185911740834
4793,003,039,022,0.0009464558278732271,0.06890039108493018
4794,143,189,083,0.013645536949946635,0.01094084911673876
4795,137,036,089,0.0010030024295517581,0.0026682952651257974
4796,036,062,101,0.012555491505274685,0.014865376879586
4797,163,125,017,0.010883591680855842,0.02124976510677601
4798,053,033,168,0.027107099319163774,0.0758635245083844
4799,006,167,152,0.0002878984374694582,0.0002558109371679773
4800,144,005,117,0.0060570659824955575,0.015265732052868408
4801,125,147,138,0.0006127947404035439,0.0017956924488340409
4802,018,087,007,0.002171765218919375,0.011702140956691531
4803,014,059,187,0.0028507186377590976,0.0113784698740107
4804,146,062,129,0.03036961586649145,0.05809577107021413
4805,148,091,094,0.009994228127563454,0.08994078660242844
4806,006,050,137,0.004710297709908162,0.0009981237348677396
4807,045,092,196,0.003938126296111566,0.01551212727940432
4808,018,012,183,0.005783397308723903,0.009670760597829564
4809,101,052,190,0.017819054166088755,0.11003872348836463
4810,109,147,143,0.004129105304991554,0.021328335567339485
4811,161,105,068,0.007282689077323323,0.004018992908932817
4812,104,132,198,0.008361700923634974,0.01196452935920378
4813,024,130,185,0.014001573167352843,0.06587085726833741
4814,042,173,027,0.03564481480760984,0.08419146548166478
4815,055,148,123,0.006794917676876788,0.0461498611361878
4816,092,176,075,0.0064235680936657324,0.015259108152700929
4817,084,182,181,0.00010692014180158083,0.010897456348813117
4818,129,122,038,0.008790607999208722,0.0012286185815312267
4819,106,188,074,0.0020055897186862515,0.01162735831378503
4820,063,068,192,0.0016497249060799524,0.005769807205234789
4821,023,053,141,0.009476163155036632,0.12199577020503583
4822,169,151,059,0.00874024698011111,0.03647691000262088
4823,019,125,099,0.0020421322177163193,0.008462219430009021
4824,024,027,011,0.014369815183734036,0.05547550024505643
4825,168,043,026,0.0033696590715055486,0.03193452306664457
4826,037,098,199,0.012282291474511986,0.021980253876100253
4827,071,175,074,0.0006102240138892157,0.012942075504549733
4828,152,174,120,0.001983519940669698,0.002001540969171378
4829,147,110,160,0.0029511530528743,0.031055814746353883
4830,195,110,063,0.019020095357801137,0.03555593647685085
4831,047,082,114,0.007964418680757923,0.04191210525010347
4832,063,113,054,0.0027225647594788516,0.0055137871830360785
4833,168,007,071,0.002814050826554948,0.015177754235462193
4834,038,036,170,0.00013836980355841355,0.002089326946429604
4835,051,088,027,0.01186250474943984,0.0290585743872408
4836,060,146,065,0.021836672912055044,0.05199118948327708
4837,005,047,150,0.004411478493356991,0.02782979905542804
4838,033,080,042,0.01826272617316338,0.011841522736138255
4839,169,013,136,0.0014205465509200543,0.018735722139655464
4840,051,175,105,0.00865522131077745,0.02175168015428608
4841,060,041,029,0.004517831485095214,0.008059302211473884
4842,089,047,033,0.0008482320120590803,0.06591640738303173
4843,069,131,138,0.004192952988136489,0.005834147138966239
4844,187,141,149,0.011938681409872198,0.10422372114861644
4845,116,065,056,0.003950981180257385,0.07632470974795436
4846,114,178,072,0.004591051173711724,0.02774169859292075
4847,008,099,176,0.005383787371819437,0.011949607311123933
4848,127,131,025,0.0030270195217660945,0.03738158585733842
4849,037,153,044,0.0022746528388356557,0.009941027223669852
4850,053,163,177,0.017374882639636824,0.08104576265156993
4851,004,000,125,0.0010952730146476242,0.021200937902811856
4852,105,006,088,0.007312176729359132,0.00044236099929972905
4853,038,065,175,0.0004677293747594735,0.05199816290618631
4854,138,043,129,0.0018085324614459664,0.03288457908400011
4855,190,050,143,0.007239949692990577,0.0014310731124547171
4856,081,091,172,0.010059814436863324,0.08533767350400523
4857,054,003,119,0.009159863814729885,0.06864979301734464
4858,188,087,026,0.002032111250726998,0.008981867339302063
4859,008,115,168,0.028302014427938116,0.019778740030885422
4860,170,081,176,0.002568263461228848,0.02084422466323388
4861,121,164,191,0.017112960082035,0.07179435049801675
4862,076,044,156,0.019727546792749573,0.024798699061996166
4863,169,172,083,0.002681977980264705,0.018828775832405942
4864,140,019,129,0.0023788185093877035,0.010116202037306676
4865,076,103,195,0.004833004484963155,0.004761288763681759
4866,164,142,177,0.01824799321418824,0.06949875709920528
4867,013,064,122,0.0077371825971139785,0.006441222901685917
4868,014,163,103,0.010725525991303053,0.02468065761214977
4869,045,014,156,0.000571517511032682,0.002049686326115241
4870,182,011,077,0.00253820458784515,0.021341126841088354
4871,138,051,071,0.009100394873564066,0.012080142488946288
4872,049,156,089,1.3686974147386621e-06,0.0022988443833042993
4873,125,059,013,0.002832377165521316,0.009404911403066873
4874,023,105,004,0.008734676781570805,0.06543626264951763
4875,037,106,044,0.0026971975265183135,0.010493121272932449
4876,078,122,025,0.005155626355416776,0.0011198030703588602
4877,105,046,114,0.008872476923848627,0.013152455417323461
4878,013,042,018,0.0018274796019787098,0.0015588965876347505
4879,012,166,040,0.012917111165903439,0.005808951654742267
4880,106,132,146,0.002963550045505192,0.015770729302411968
4881,021,037,089,0.007325092333873906,0.006428198377023908
4882,055,153,043,0.006824162558110913,0.04815040843684926
4883,108,123,114,0.02368199476977284,0.0457660545798424
4884,134,151,053,0.01737425437407425,0.10211276445924555
4885,099,024,031,0.012761066105374308,0.054911977913345456
4886,123,133,079,0.027571516724276157,0.019166249896183873
4887,025,045,194,0.020572827859361764,0.020641205871901103
4888,172,090,174,0.0019846438638292385,0.0050731273415591804
4889,175,164,130,0.015430445685062466,0.07670038233049814
4890,166,052,084,0.008407176611230027,0.04585897266619554
4891,137,181,063,0.009314963035295332,0.004977136352925626
4892,023,142,196,0.005730940409318541,0.0682358609231446
4893,122,049,172,2.1434432214029187e-05,0.0013064556582156328
4894,125,104,025,0.005834938414740365,0.0001259980029263419
4895,006,074,032,0.006905116530534605,0.0030689762298036216
4896,083,047,187,0.005017809260720707,0.04240328489174372
4897,121,064,019,0.007701532015022106,0.007682208110081912
4898,182,016,029,0.0006645258017501376,0.006493632459289023
4899,103,158,050,0.004797089931097731,0.007688950374786896
4900,070,078,113,0.010718094748842555,0.005960314708401193
4901,058,037,040,0.002210383574596575,0.008824918723802866
4902,062,079,193,0.0224500183685159,0.027363635269365805
4903,138,021,012,0.006108727572631589,0.0029758870933650483
4904,151,070,092,0.012508331518715221,0.02734156013139244
4905,182,003,047,0.00093000332193105,0.06980818285150803
4906,073,140,060,0.013795098558982866,0.009870730711035614
4907,130,061,041,0.003686228652758139,0.008517705055437808
4908,177,092,080,0.004416508394988861,0.017044052634405005
4909,040,005,011,0.005686074777109695,0.004302234745313327
4910,155,176,033,0.03876553825831286,0.005767398637404719
4911,105,156,174,0.007295484300870347,0.002730512316086564
4912,085,006,068,0.003034915213285916,0.008687233457963739
4913,071,045,027,0.0004730190069026641,1.3335175754081163e-05
4914,062,064,085,0.014905036357312551,0.013812525943233456
4915,039,078,169,0.005291475229774467,0.0004972405524987789
4916,102,057,166,0.007523335273479703,0.02224138596458869
4917,061,175,119,0.0023202534892301507,0.013970915890219815
4918,053,083,090,0.011296974642904911,0.07548656260121378
4919,069,192,153,0.003495354739644574,0.016281940300577724
4920,185,148,060,0.003029155981321918,0.007001238045411751
4921,057,108,141,0.002030913701061121,0.02983114855259983
4922,119,129,190,0.012758176059337933,0.03542766214668058
4923,155,153,133,0.03784621997052107,0.010604363949391016
4924,088,101,184,0.01962482716072267,0.10382712792036863
4925,004,110,032,0.0024894484247979243,0.04972847333957675
4926,084,046,173,0.0006217574034699247,0.013274820501540274
4927,014,127,077,0.0007348816966096239,0.03919010638758191
4928,090,058,138,0.0007017676760648905,0.004800430695032998
4929,199,047,055,0.0034537807419031674,0.030407698470711453
4930,046,181,134,0.009188736304267309,0.014388169891615621
4931,104,194,013,0.007134466943342521,0.0006739907706879711
4932,050,085,027,0.007655430204658198,0.009554107917530308
4933,089,041,183,0.0011506006093912058,0.04438105248323476
4934,016,092,017,0.004333456169038907,0.01550314973230238
4935,151,136,110,0.016648543693266626,0.03877759631339317
4936,035,171,184,0.0018780786373376879,0.08189520121491034
4937,142,105,003,0.010779741487821348,0.004730080216414301
4938,044,071,029,0.01716864367442117,0.020832895529535378
4939,097,058,124,0.008822579483773518,0.002926884534709351
4940,061,159,071,0.0018808746975431667,0.003759627159079182
4941,161,182,119,0.0008248038926927936,0.008089561635513887
4942,123,084,056,0.02327201816681057,0.020007785006437073
4943,165,088,059,0.006517760937560069,0.022888767801473198
4944,076,017,068,0.0142770820100655,0.036950571378138175
4945,029,122,038,0.012581243673130071,0.007349114471732254
4946,021,166,169,0.016648495961837595,0.005868979989904877
4947,182,052,053,0.00020386733485533437,0.040914384612052546
4948,021,039,041,0.005547224320722299,9.121150131674582e-05
4949,185,056,051,0.005240647939922627,0.005351338020878615
4950,123,060,088,0.026709001710669922,0.023246229218695347
4951,004,177,125,0.0005499642764400514,0.01767651724607322
4952,075,051,067,0.013181646789048207,0.008528474722400592
4953,044,160,016,0.017296262476001245,0.020737193108580465
4954,004,123,155,0.023362766123181333,0.03616930211795133
4955,046,107,114,0.0018403977003274008,0.02099115018920028
4956,143,019,037,0.010506582948752285,0.008697597308007898
4957,150,027,082,0.01639042911060762,0.026656637378807413
4958,153,177,045,0.0008574855449937635,0.00594110937343606
4959,113,065,117,0.0016278022166803519,0.052487333588190244
4960,076,054,059,0.012131251015520927,0.0035802223517240606
4961,088,131,072,0.007005838836390388,0.025211410417337987
4962,168,194,172,0.004633672523566501,0.005668642671872726
4963,130,061,072,0.003686228652758139,0.008517705055437808
4964,177,182,019,0.0006594533021466731,0.007907482268573962
4965,079,159,172,0.00963263641983847,0.0169146797397155
4966,193,198,161,0.006469049405825933,0.013558737366550555
4967,114,001,094,0.015033350894805064,0.028959038985777896
4968,051,195,090,0.023562754955559928,0.015906918527726854
4969,142,068,043,0.004103075477785323,0.005916213338675758
4970,054,087,011,0.009025325969651998,0.004264625364510777
4971,124,097,169,0.014292916300124192,0.012305375599862445
4972,155,079,189,0.043628922369213785,0.021741332667300273
4973,120,063,070,0.015199090554302241,0.14257647868392187
4974,123,177,127,0.023693183597202294,0.01903769880521977
4975,034,022,050,0.020084440167686735,0.0933196662875555
4976,142,177,094,0.0044810984249059604,0.0068896741335242595
4977,113,003,120,0.0018575091741634964,0.06919296960900434
4978,069,035,061,0.002025159153116074,0.00999937938469797
4979,166,152,110,0.008883725920116325,0.006533732521552427
4980,016,155,043,0.03815890662889487,0.006031391577312029
4981,025,137,012,0.021535346572675085,0.023009587092482908
