,topic_01,topic_02,topic_03,evidence_r2
4558,090,021,164,0.020047505786907838
4559,141,067,039,0.015036627652374013
4560,084,160,038,0.017418648818539162
4561,061,037,113,0.006338299727735919
4562,137,096,117,0.013307795781719256
4563,133,191,088,0.020659150924449254
4564,052,079,029,0.016570110783370673
4565,080,005,176,0.036470945456753556
4566,142,057,078,0.014820108229742668
4567,041,054,174,0.010820219549506516
4568,072,195,017,0.06386972948454595
4569,189,087,027,0.021826933611114208
4570,012,098,101,0.03607609657565958
4571,029,018,058,0.03463016734498059
4572,116,187,134,0.026165593537555765
4573,151,052,109,0.024940374795373255
4574,163,016,013,0.04096979921223998
4575,001,018,079,0.02064093025117919
4576,191,041,137,0.012172553259883756
4577,011,089,068,0.015569912313353695
4578,194,193,052,0.02432827959793904
4579,125,076,003,0.025993376844934635
4580,092,070,195,0.015418105405268445
4581,024,007,146,0.034430810337669815
4582,175,067,079,0.0013633846462950405
4583,055,026,153,0.013019610772310841
4584,193,059,172,0.03915398110462298
4585,157,113,133,0.02075134086026631
4586,021,062,033,0.02764424960575662
4587,114,059,129,0.008657898509959128
4588,198,049,026,0.00935701491876606
4589,067,000,011,0.0042666230107903935
4590,153,192,149,0.020540247043680737
4591,144,096,142,0.0069519626551871605
4592,032,157,070,0.018486950069344088
4593,025,047,058,0.032540571954648434
4594,188,025,163,0.02308155613639229
4595,029,043,136,0.0275360649988029
4596,175,096,147,0.002874082520131993
4597,140,079,134,0.00949943358628036
4598,038,144,074,0.022009287552924972
4599,003,092,085,0.029036321113446895
4600,078,048,193,0.059507419591842914
4601,120,133,150,0.03434094690443201
4602,070,106,169,0.005619340206877932
4603,124,152,056,0.019526663328095495
4604,189,018,137,0.011822153810274627
4605,146,148,029,0.02624629658687605
4606,170,196,097,0.02867154585865861
4607,143,065,164,0.03442963045798497
4608,019,130,198,0.02195620589864622
4609,149,067,031,0.01599852563832993
4610,031,106,158,0.01645848260031013
4611,047,035,080,0.031580954231902436
4612,172,147,044,0.01913492098173175
4613,153,046,084,0.004394209722567877
4614,072,044,097,0.0688221786055192
4615,071,066,119,0.013936142647376304
4616,054,035,161,0.022352668528834663
4617,077,004,127,0.031472800796208955
4618,149,033,115,0.025832098862438868
4619,035,043,082,0.0253118309077357
4620,166,041,103,0.00805006053079893
4621,113,101,190,0.03137509108687031
4622,041,178,015,0.01114534311984805
4623,012,130,141,0.017146585199668052
4624,099,092,069,0.014435740439676659
4625,025,144,103,0.011780884686957371
4626,137,109,073,0.019659968942210115
4627,151,036,104,0.020149734597987523
4628,176,087,105,0.027643515234339278
4629,062,001,051,0.023269786958602046
4630,148,188,006,0.012270803838235311
4631,105,188,063,0.007569901434308135
4632,007,016,099,0.010726239192141218
4633,003,165,131,0.03714479911653179
4634,138,055,018,0.011927243261879217
4635,185,157,065,0.038429777036929624
4636,022,089,053,0.029580554178788465
4637,146,119,022,0.023094940080245596
4638,081,193,102,0.029881549863456147
4639,044,199,039,0.02018590511786489
4640,004,153,181,0.025139753079593374
4641,120,170,129,0.025955981671176853
4642,098,065,079,0.030296787081697363
4643,053,059,141,0.03058287888061062
4644,166,013,158,0.04050826188050627
4645,055,199,077,0.015386286376062985
4646,054,170,183,0.02384704304887819
4647,144,121,125,0.02774235311396489
4648,198,065,152,0.03531182746157857
4649,181,053,123,0.027549675911836435
4650,147,191,130,0.003844017006622291
4651,068,082,133,0.0031975962494422694
4652,192,015,034,0.020951288075570673
4653,102,058,107,0.026710769163594827
4654,188,143,177,0.011376424623586345
4655,142,052,164,0.004895265790512249
4656,050,188,076,0.004015586874068
4657,125,105,004,0.025207172309661297
4658,072,149,150,0.06980829472385819
4659,181,189,063,0.006399458832449634
4660,051,080,074,0.01593556843850763
4661,016,143,023,0.0414316106408078
4662,004,133,069,0.02671050592045887
4663,165,066,053,0.04091420586659589
4664,104,047,133,0.015967180114801915
4665,163,023,183,0.052575095682901085
4666,014,182,144,0.009008126765491564
4667,045,082,175,0.03245952886151249
4668,096,107,005,0.01181675746750388
4669,096,119,043,0.022182596813472455
4670,196,017,012,0.014592015484023113
4671,158,006,097,0.030674390469489166
4672,055,059,161,0.024865026212683272
4673,029,152,027,0.018611860034929206
4674,004,116,048,0.05050297435105677
4675,054,023,070,0.04069178746669677
4676,167,160,119,0.029729457655275904
4677,161,131,016,0.014193442844602111
4678,074,181,115,0.008998115823134145
4679,033,164,061,0.01698128426193235
4680,166,163,119,0.028401964029376447
4681,078,073,164,0.0190740271005162
4682,041,182,075,0.011065366906466534
4683,008,025,032,0.0033574325255023574
4684,026,189,107,0.005600884576733245
4685,083,045,033,0.03718192035757206
4686,024,031,170,0.03437970279666891
4687,161,168,073,0.023209927096988325
4688,177,013,092,0.03830227175212153
4689,048,045,118,0.05494584279088688
4690,076,049,054,0.009017858910561838
4691,096,032,068,0.004851094663916644
4692,160,199,087,0.02307518579395984
4693,105,122,113,0.006046371101249726
4694,149,029,194,0.026450422483783376
4695,174,060,085,0.00919847947012531
4696,138,022,060,0.0033596063199020643
4697,133,158,062,0.02404707151945884
4698,174,078,137,0.018963981254277562
4699,141,196,104,0.01868320674014412
4700,015,031,198,0.010593713735610133
4701,131,170,003,0.035296915839099885
4702,174,181,079,0.0065275030467982775
4703,184,115,175,0.008086338701290385
4704,032,019,105,0.02120597493837495
4705,123,102,062,0.019533059691593246
4706,081,064,065,0.029772166956928192
4707,134,022,106,0.006838034104816981
4708,156,052,045,0.03479705795773991
4709,198,064,104,0.008597458143952408
4710,007,132,106,0.005052417939119924
4711,096,066,133,0.008307496373501921
4712,085,084,108,0.004731834231144427
4713,068,011,140,0.006539482544929975
4714,056,166,078,0.025102937924629143
4715,006,023,039,0.04424439091020238
4716,133,074,108,0.002326399344529384
4717,176,036,088,0.028394955106634145
4718,001,184,012,0.021978304246809355
4719,041,068,007,0.004490103718985949
4720,036,074,115,0.006577828921176754
4721,092,175,136,0.012540859019982364
4722,127,151,129,0.024935440304719836
4723,140,038,187,0.023720724616355993
4724,155,088,027,0.02095300936720612
4725,178,055,090,0.020552139525021107
4726,195,024,034,0.03538165063636989
4727,159,129,094,0.013268761162163023
4728,079,129,052,0.0015050590022402943
4729,148,116,174,0.022726420176311324
4730,106,073,078,0.0175480059978238
4731,080,087,066,0.030899225717609613
4732,101,013,044,0.060340857950469395
4733,183,122,079,0.0014730735697969788
4734,106,156,027,0.004588484705484452
4735,008,138,178,0.009773127516642166
4736,088,092,063,0.021680471003914348
4737,115,061,040,0.019025194951927893
4738,090,082,189,0.014220357156312868
4739,165,178,080,0.03155690480469009
4740,074,178,158,0.02415453147682667
4741,081,026,192,0.001678770349434977
4742,192,193,188,0.028964332817147387
4743,155,024,164,0.030642299503988335
4744,035,034,013,0.045803769049246545
4745,067,127,188,0.015406256924073713
4746,118,008,165,0.020630076546044207
4747,055,152,191,0.011225692874708093
4748,090,029,118,0.025182035873137387
4749,046,117,039,0.012559333418724838
4750,175,130,114,0.007369620028448098
4751,008,042,091,0.031662541332694305
4752,192,090,152,0.005944785433510069
4753,138,109,073,0.015598592150153245
4754,007,058,137,0.03301316341870908
4755,036,080,089,0.022408838466113523
4756,106,153,118,0.015037051182494543
4757,144,131,104,0.00499862505921167
4758,129,082,090,0.007497126787368247
4759,105,124,117,0.013075479425903924
4760,130,072,148,0.0601635752027303
4761,170,099,003,0.04156902641803861
4762,125,167,012,0.0277947118004801
4763,043,092,160,0.022502441127244754
4764,116,077,046,0.017092936693349214
4765,188,089,136,0.017456177128696293
4766,189,101,174,0.04176460134754456
4767,013,119,164,0.04116923507168757
4768,066,056,058,0.03228618700672914
4769,124,029,191,0.02231517169582109
4770,090,164,042,0.010264538117189081
4771,098,056,171,0.021212494840935903
4772,121,004,182,0.04475992458327016
4773,110,193,183,0.028827125058193626
4774,078,054,044,0.024261720441649315
4775,046,196,026,0.00968162786041682
4776,133,192,148,0.002568438540417217
4777,087,058,060,0.03633544677230649
4778,076,031,035,0.00857219006634602
4779,045,189,155,0.04548894117181068
4780,108,043,037,0.0200885821403346
4781,136,053,041,0.025758842114095626
4782,057,025,058,0.0256171403271771
4783,183,016,168,0.0061230143519509506
4784,195,034,156,0.022139789524110554
4785,082,060,096,0.004862697465540244
4786,150,133,187,0.037239892706488975
4787,155,056,119,0.032483074488449115
4788,023,012,181,0.04272805003259672
4789,050,195,092,0.015328392672015467
4790,006,051,050,0.008114650077539642
4791,081,116,165,0.025506994384596027
4792,038,123,117,0.02909982379811904
4793,003,039,022,0.028245554878578383
4794,143,189,083,0.007805535206305336
4795,137,036,089,0.020037661961458286
4796,036,062,101,0.03557206157761106
4797,163,125,017,0.022849437174189413
4798,053,033,168,0.032447261874054445
4799,006,167,152,0.03048737326409945
4800,144,005,117,0.029941646420032164
4801,125,147,138,0.00036832914342177503
4802,018,087,007,0.027890545258381416
4803,014,059,187,0.008853328038085806
4804,146,062,129,0.021286595421311283
4805,148,091,094,0.03781708325727762
4806,006,050,137,0.015070298227734424
4807,045,092,196,0.036414585934053445
4808,018,012,183,0.009320563131779425
4809,101,052,190,0.031376262461754845
4810,109,147,143,0.012442198539742044
4811,161,105,068,0.016466581873402664
4812,104,132,198,0.009386701683209875
4813,024,130,185,0.029128907640732504
4814,042,173,027,0.009848028399110365
4815,055,148,123,0.012107941729387672
4816,092,176,075,0.021815176462140262
4817,084,182,181,0.009033820410884408
4818,129,122,038,0.01751506027335814
4819,106,188,074,0.005598273993672409
4820,063,068,192,0.0024608470416105366
4821,023,053,141,0.055594472271020656
4822,169,151,059,0.02563302790989641
4823,019,125,099,0.020441523366504066
4824,024,027,011,0.029347353518115016
4825,168,043,026,0.02284901532595851
4826,037,098,199,0.01169857029696364
4827,071,175,074,0.004363099899442835
4828,152,174,120,0.01611999418847143
4829,147,110,160,0.006063299831176705
4830,195,110,063,0.016074325577885906
4831,047,082,114,0.022499363253027815
4832,063,113,054,0.0076485573872969725
4833,168,007,071,0.011221660878894868
4834,038,036,170,0.03188095370533339
4835,051,088,027,0.017665935825803003
4836,060,146,065,0.034505848036110565
4837,005,047,150,0.041705221697711514
4838,033,080,042,0.024815523570578923
4839,169,013,136,0.03708291914169981
4840,051,175,105,0.005512658348183597
4841,060,041,029,0.01686460620143304
4842,089,047,033,0.029656904880214885
4843,069,131,138,0.0028865095856501766
4844,187,141,149,0.03130023276190663
4845,116,065,056,0.04859821538147546
4846,114,178,072,0.06619828590412591
4847,008,099,176,0.019062143732969217
4848,127,131,025,0.014483522972073115
4849,037,153,044,0.016516733659229232
4850,053,163,177,0.039355719261909505
4851,004,000,125,0.022708885345938512
4852,105,006,088,0.027326850626981924
4853,038,065,175,0.03774316929439203
4854,138,043,129,0.020525580631208018
4855,190,050,143,0.006170676382017737
4856,081,091,172,0.035144851262686405
4857,054,003,119,0.028776801644030625
4858,188,087,026,0.0210493857669658
4859,008,115,168,0.014014480496150172
4860,170,081,176,0.029824491131357656
4861,121,164,191,0.03173119119268286
4862,076,044,156,0.014251993999264578
4863,169,172,083,0.01579331812733198
4864,140,019,129,0.019756810562031712
4865,076,103,195,0.015398626842080043
4866,164,142,177,0.010682404289521052
4867,013,064,122,0.0353477275005043
4868,014,163,103,0.030756058996740165
4869,045,014,156,0.03500196308453729
4870,182,011,077,0.0091364936210242
4871,138,051,071,0.0016031825621158902
4872,049,156,089,0.01927700476921912
4873,125,059,013,0.03534079894892583
4874,023,105,004,0.05400482115142036
4875,037,106,044,0.012919636660123301
4876,078,122,025,0.013151182044940257
4877,105,046,114,0.01087975911238337
4878,013,042,018,0.03342945292866739
4879,012,166,040,0.011617158731070165
4880,106,132,146,0.013587715041650794
4881,021,037,089,0.02972454098299815
4882,055,153,043,0.030005177402012473
4883,108,123,114,0.011293633508639989
4884,134,151,053,0.03842701277800964
4885,099,024,031,0.031633022225995844
4886,123,133,079,0.006095237762186456
4887,025,045,194,0.03165065594854988
4888,172,090,174,0.017157158973728492
4889,175,164,130,0.005050230025063995
4890,166,052,084,0.0015280744871699614
4891,137,181,063,0.008765997759327293
4892,023,142,196,0.04487657561403524
4893,122,049,172,0.015508218151248587
4894,125,104,025,0.001900558505520844
4895,006,074,032,0.01071433269981048
4896,083,047,187,0.019995313061925812
4897,121,064,019,0.037428523780579925
4898,182,016,029,0.023614833253609135
4899,103,158,050,0.023214144332363906
4900,070,078,113,0.013756985129277255
4901,058,037,040,0.027438191825732816
4902,062,079,193,0.03854579208534514
4903,138,021,012,0.02178555574875185
4904,151,070,092,0.02387477111134717
4905,182,003,047,0.029476385916261116
4906,073,140,060,0.012605307184962111
4907,130,061,041,0.00597376708321351
4908,177,092,080,0.025654568707764724
4909,040,005,011,0.020994729433946757
4910,155,176,033,0.02897344045073036
4911,105,156,174,0.012341900451853682
4912,085,006,068,0.01402714456552212
4913,071,045,027,0.031699227899494864
4914,062,064,085,0.022107798677802992
4915,039,078,169,0.01901450134119509
4916,102,057,166,0.006658057830170372
4917,061,175,119,0.016361123301854907
4918,053,083,090,0.02589932963157715
4919,069,192,153,0.0077881701248456725
4920,185,148,060,0.007061224750090966
4921,057,108,141,0.012805371796922205
4922,119,129,190,0.00993053269894284
4923,155,153,133,0.008369347597422694
4924,088,101,184,0.04282503622731604
4925,004,110,032,0.027884326393008085
4926,084,046,173,0.003334748271802579
4927,014,127,077,0.014618056069713559
4928,090,058,138,0.026544111757531685
4929,199,047,055,0.027796447302907423
4930,046,181,134,0.006890586405650989
4931,104,194,013,0.03187895161805643
4932,050,085,027,0.005045440658970279
4933,089,041,183,0.013646600268814257
4934,016,092,017,0.012034417011999587
4935,151,136,110,0.025347694450524982
4936,035,171,184,0.007998413406430704
4937,142,105,003,0.027570210468341738
4938,044,071,029,0.020559634870441212
4939,097,058,124,0.028843862433667655
4940,061,159,071,0.007155673957176978
4941,161,182,119,0.021077245017141366
4942,123,084,056,0.021571759919662314
4943,165,088,059,0.02525147103579517
4944,076,017,068,0.008764751117658398
4945,029,122,038,0.0319191080687361
4946,021,166,169,0.02252766147199725
4947,182,052,053,0.02816398099149009
4948,021,039,041,0.019996119730487982
4949,185,056,051,0.021167331465123507
4950,123,060,088,0.01984440129023446
4951,004,177,125,0.029277797079777623
4952,075,051,067,0.0062117782424743195
4953,044,160,016,0.013710415976658563
4954,004,123,155,0.031111274645812648
4955,046,107,114,0.006778170131569672
4956,143,019,037,0.01894328465466344
4957,150,027,082,0.02289955006687272
4958,153,177,045,0.03591049101748811
4959,113,065,117,0.03867017858366906
4960,076,054,059,0.009887793549595791
4961,088,131,072,0.06710710884643967
4962,168,194,172,0.01660815516840164
4963,130,061,072,0.0641722238594481
4964,177,182,019,0.026010057779170093
4965,079,159,172,0.013391156856617958
4966,193,198,161,0.04316970403897469
4967,114,001,094,0.029604622683179538
4968,051,195,090,0.011548784957538527
4969,142,068,043,0.01959199700373293
4970,054,087,011,0.024242719640276467
4971,124,097,169,0.016424325622043656
4972,155,079,189,0.011568898523776738
4973,120,063,070,0.01341204113777461
4974,123,177,127,0.022030510578351037
4975,034,022,050,0.016369735855102263
4976,142,177,094,0.01828151192906735
4977,113,003,120,0.03687017198998921
4978,069,035,061,0.015332703566754313
